"","Gender","Race","Year","pct","CrimeType","Arrested","Frisked","Searched","HandCuff","PepperSpray","Firearm","Other","CEW","Stopped","Verbal","Summons"
"8769","Female","Other",2005,24,"Other",0,0,0,0,0,0,0,0,0,0,0
"8770","Male","White",2005,24,"Other",0,0,0,0,0,0,0,0,1,0,0
"16028","Female","Black",2005,24,"Substance",1,1,0,1,0,0,1,0,1,0,0
"16029","Male","Black",2005,24,"Substance",0,0,0,0,0,0,0,0,1,0,0
"16030","Male","Hispanic",2005,24,"Substance",0,1,1,0,0,0,0,0,2,0,0
"23807","Male","Black",2005,24,"Theft",0,2,0,0,0,0,0,0,8,0,0
"23808","Male","Hispanic",2005,24,"Theft",0,1,0,0,0,0,0,0,3,0,1
"23809","Male","Other",2005,24,"Theft",0,0,0,0,0,0,0,0,1,0,0
"23810","Male","White",2005,24,"Theft",0,0,0,0,0,0,0,0,1,0,0
"33098","Male","Black",2005,24,"Tresspass",0,4,2,0,0,0,1,0,12,0,0
"33099","Male","Hispanic",2005,24,"Tresspass",0,4,2,0,0,0,1,0,6,0,0
"33100","Male","White",2005,24,"Tresspass",0,0,0,0,0,0,0,0,2,0,0
"40326","Male","Black",2005,24,"Weapon",0,2,0,0,0,0,0,0,3,0,1
"40327","Male","Hispanic",2005,24,"Weapon",0,1,1,0,0,0,1,0,3,0,0
"40328","Male","White",2005,24,"Weapon",0,1,0,0,0,0,1,0,1,0,0
"1534","Female","Black",2005,25,"Assault",0,0,0,0,0,0,1,0,1,0,0
"1535","Male","Black",2005,25,"Assault",0,0,0,0,0,0,0,0,1,0,0
"1536","Female","Hispanic",2005,25,"Assault",0,0,0,0,0,0,1,0,1,0,0
"1537","Male","Hispanic",2005,25,"Assault",2,3,2,1,0,0,1,0,3,0,0
"8863","Male","Black",2005,25,"Other",1,3,1,0,0,0,1,0,8,0,1
"8864","Unknown","Black",2005,25,"Other",0,0,0,0,0,0,0,0,1,0,0
"8865","Male","Hispanic",2005,25,"Other",1,1,0,0,0,0,0,0,6,0,0
"8866","Male","White",2005,25,"Other",0,0,0,0,0,0,0,0,2,0,0
"16122","Male","Black",2005,25,"Substance",0,1,0,0,0,0,0,0,1,0,0
"16123","Male","Hispanic",2005,25,"Substance",2,3,1,2,0,0,3,0,5,0,0
"23934","Male","Black",2005,25,"Theft",0,4,0,0,0,0,2,0,12,0,0
"23935","Female","Hispanic",2005,25,"Theft",0,0,0,0,0,0,0,0,1,0,0
"23936","Male","Hispanic",2005,25,"Theft",0,2,0,0,0,0,1,0,4,0,0
"23937","Male","Other",2005,25,"Theft",0,1,0,0,0,0,0,0,1,0,0
"33208","Female","Black",2005,25,"Tresspass",3,3,3,3,0,0,0,0,4,0,0
"33209","Male","Black",2005,25,"Tresspass",11,10,7,7,0,0,8,0,26,0,0
"33210","Female","Hispanic",2005,25,"Tresspass",2,2,2,0,0,0,0,0,2,0,0
"33211","Male","Hispanic",2005,25,"Tresspass",7,8,6,6,0,0,4,0,15,0,0
"33212","Male","Other",2005,25,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"33213","Female","White",2005,25,"Tresspass",1,1,1,1,0,0,1,0,1,0,0
"33214","Male","White",2005,25,"Tresspass",1,0,0,0,0,0,0,0,1,0,0
"40427","Male","Black",2005,25,"Weapon",0,7,3,1,0,0,1,0,7,0,1
"40428","Male","Hispanic",2005,25,"Weapon",0,3,0,0,0,0,3,0,3,0,1
"40429","Male","White",2005,25,"Weapon",0,1,1,0,0,0,0,0,1,0,0
"1649","Male","Black",2005,26,"Assault",0,1,0,0,0,0,0,0,1,0,0
"1650","Male","Hispanic",2005,26,"Assault",0,1,1,0,0,0,0,0,1,0,0
"8975","Male","Black",2005,26,"Other",0,0,0,0,0,0,0,0,1,0,0
"16236","Female","Black",2005,26,"Substance",0,2,0,0,0,0,0,0,2,0,0
"16237","Male","Black",2005,26,"Substance",0,4,1,0,0,0,1,0,7,0,0
"16238","Male","Hispanic",2005,26,"Substance",0,2,0,0,0,0,0,0,2,0,0
"24066","Male","Black",2005,26,"Theft",0,5,0,0,0,0,0,0,9,0,0
"24067","Female","Hispanic",2005,26,"Theft",0,2,0,0,0,0,0,0,2,0,0
"24068","Male","Hispanic",2005,26,"Theft",0,1,0,0,0,0,0,0,2,0,0
"33338","Female","Black",2005,26,"Tresspass",0,0,0,0,0,0,0,0,4,0,1
"33339","Male","Black",2005,26,"Tresspass",0,2,2,0,0,0,0,0,49,0,1
"33340","Female","Hispanic",2005,26,"Tresspass",0,0,0,0,0,0,0,0,5,0,0
"33341","Male","Hispanic",2005,26,"Tresspass",0,0,0,0,0,0,0,0,16,0,0
"33342","Female","White",2005,26,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"33343","Male","White",2005,26,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"40554","Male","Black",2005,26,"Weapon",0,9,3,0,0,0,1,0,11,0,2
"40555","Male","Hispanic",2005,26,"Weapon",0,2,0,0,0,0,0,0,2,0,0
"40556","Male","Other",2005,26,"Weapon",0,1,0,0,0,0,0,0,1,0,1
"1740","Male","Black",2005,28,"Assault",0,1,0,0,0,1,1,0,2,0,0
"1741","Male","Hispanic",2005,28,"Assault",0,1,0,0,0,0,0,0,1,0,0
"9057","Male","Black",2005,28,"Other",0,1,0,0,0,0,1,0,2,0,0
"16335","Female","Black",2005,28,"Substance",1,1,1,1,0,0,0,0,1,0,0
"16336","Male","Black",2005,28,"Substance",1,1,0,0,0,0,0,0,2,0,0
"24181","Female","Black",2005,28,"Theft",0,0,0,0,0,0,0,0,2,0,0
"24182","Male","Black",2005,28,"Theft",0,3,0,2,0,0,2,0,6,0,0
"24183","Male","Hispanic",2005,28,"Theft",0,0,0,0,0,0,0,0,1,0,0
"33456","Female","Black",2005,28,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"33457","Male","Black",2005,28,"Tresspass",3,2,1,0,0,0,0,0,5,0,0
"33458","Female","Hispanic",2005,28,"Tresspass",1,0,1,1,0,0,0,0,1,0,0
"33459","Male","Hispanic",2005,28,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"40646","Male","Black",2005,28,"Weapon",1,9,1,1,0,0,3,0,9,0,1
"40647","Male","Hispanic",2005,28,"Weapon",0,1,0,0,0,0,1,0,1,0,0
"1832","Male","Black",2005,30,"Assault",2,3,1,2,0,0,1,0,3,0,0
"1833","Male","Hispanic",2005,30,"Assault",3,7,3,0,0,1,7,0,7,0,1
"1834","Unknown","Other",2005,30,"Assault",1,2,0,1,0,0,2,0,2,0,0
"9146","Male","Black",2005,30,"Other",0,0,0,0,0,0,0,0,1,0,0
"9147","Male","Hispanic",2005,30,"Other",0,0,0,0,0,0,1,0,1,0,0
"16438","Female","Black",2005,30,"Substance",0,0,0,0,0,0,0,0,1,0,0
"16439","Male","Black",2005,30,"Substance",0,6,0,0,0,1,4,0,16,0,1
"16440","Female","Hispanic",2005,30,"Substance",0,0,0,0,0,0,0,0,1,0,0
"16441","Male","Hispanic",2005,30,"Substance",0,3,0,0,0,0,0,0,4,0,1
"16442","Male","Other",2005,30,"Substance",0,1,0,0,0,0,0,0,2,0,0
"16443","Unknown","Other",2005,30,"Substance",0,0,0,0,0,0,0,0,1,0,0
"16444","Female","White",2005,30,"Substance",0,0,0,0,0,0,0,0,1,0,0
"16445","Male","White",2005,30,"Substance",0,1,0,0,0,1,1,0,1,0,0
"24307","Female","Black",2005,30,"Theft",0,0,0,0,0,0,0,0,1,0,0
"24308","Male","Black",2005,30,"Theft",1,17,1,1,0,0,18,0,28,0,1
"24309","Male","Hispanic",2005,30,"Theft",0,19,0,0,0,1,17,0,21,0,1
"24310","Female","Other",2005,30,"Theft",0,0,0,0,0,0,0,0,1,0,0
"24311","Male","Other",2005,30,"Theft",0,2,0,0,0,0,0,0,3,0,0
"24312","Unknown","Other",2005,30,"Theft",0,0,0,0,0,0,0,0,1,0,0
"24313","Female","White",2005,30,"Theft",0,0,0,0,0,0,1,0,2,0,0
"24314","Male","White",2005,30,"Theft",0,1,0,0,0,1,0,0,3,0,0
"33570","Male","Black",2005,30,"Tresspass",0,1,0,0,0,0,0,0,8,0,0
"33571","Female","Hispanic",2005,30,"Tresspass",0,0,0,0,0,0,0,0,3,0,0
"33572","Male","Hispanic",2005,30,"Tresspass",0,3,1,0,0,0,0,0,15,0,1
"33573","Female","Other",2005,30,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"33574","Male","Other",2005,30,"Tresspass",0,0,0,0,0,0,0,0,3,0,0
"33575","Unknown","Other",2005,30,"Tresspass",0,1,0,0,0,0,0,0,6,0,1
"40762","Female","Black",2005,30,"Weapon",0,0,0,0,0,0,0,0,1,0,0
"40763","Male","Black",2005,30,"Weapon",0,27,3,0,0,0,17,0,29,0,0
"40764","Unknown","Black",2005,30,"Weapon",0,2,0,0,0,1,0,0,2,0,0
"40765","Female","Hispanic",2005,30,"Weapon",0,1,0,0,0,0,0,0,1,0,0
"40766","Male","Hispanic",2005,30,"Weapon",1,44,6,1,0,1,24,0,52,0,9
"40767","Unknown","Hispanic",2005,30,"Weapon",0,0,0,0,0,0,0,0,2,0,1
"40768","Male","Other",2005,30,"Weapon",0,10,1,0,0,0,1,0,12,0,2
"40769","Unknown","Other",2005,30,"Weapon",0,6,2,0,0,1,1,0,8,0,1
"40770","Male","White",2005,30,"Weapon",0,1,1,0,0,0,0,0,1,0,0
"1933","Male","Black",2005,32,"Assault",0,3,0,1,0,0,0,0,4,0,0
"1934","Male","Hispanic",2005,32,"Assault",0,0,0,0,0,0,0,0,3,0,0
"1935","Male","Other",2005,32,"Assault",0,1,1,0,0,0,1,0,1,0,0
"9236","Female","Black",2005,32,"Other",0,0,0,0,0,0,0,0,2,0,0
"9237","Male","Black",2005,32,"Other",0,2,3,0,0,0,0,0,13,0,0
"9238","Male","Hispanic",2005,32,"Other",0,2,1,0,0,0,0,0,2,0,0
"9239","Male","Other",2005,32,"Other",0,1,0,0,0,0,0,0,1,0,0
"16548","Female","Black",2005,32,"Substance",0,1,0,0,0,0,0,0,5,0,0
"16549","Male","Black",2005,32,"Substance",0,14,9,0,0,0,4,0,38,0,3
"16550","Unknown","Black",2005,32,"Substance",0,1,1,0,0,0,1,0,1,0,0
"16551","Female","Hispanic",2005,32,"Substance",0,1,0,0,0,0,1,0,2,0,0
"16552","Male","Hispanic",2005,32,"Substance",0,5,4,1,0,0,1,0,8,0,0
"16553","Male","Other",2005,32,"Substance",0,0,0,0,0,0,0,0,3,0,0
"16554","Unknown","Other",2005,32,"Substance",0,1,0,0,0,0,1,0,1,0,0
"16555","Female","White",2005,32,"Substance",0,0,0,0,0,0,0,0,1,0,0
"16556","Male","White",2005,32,"Substance",0,0,0,0,0,0,0,0,4,0,0
"24439","Female","Black",2005,32,"Theft",0,1,0,0,0,1,0,0,1,0,0
"24440","Male","Black",2005,32,"Theft",0,24,7,1,0,4,8,0,37,0,0
"24441","Male","Hispanic",2005,32,"Theft",0,6,0,0,0,0,5,0,6,0,0
"24442","Female","Other",2005,32,"Theft",0,1,0,0,0,0,0,0,1,0,0
"24443","Male","Other",2005,32,"Theft",0,1,0,0,0,0,1,0,2,0,0
"24444","Male","White",2005,32,"Theft",0,1,0,0,0,0,0,0,1,0,0
"33674","Female","Black",2005,32,"Tresspass",0,2,1,0,0,0,0,0,23,0,0
"33675","Male","Black",2005,32,"Tresspass",0,8,3,2,0,0,2,0,105,0,7
"33676","Female","Hispanic",2005,32,"Tresspass",0,1,0,0,0,0,1,0,5,0,0
"33677","Male","Hispanic",2005,32,"Tresspass",0,0,0,0,0,0,0,0,23,0,1
"33678","Unknown","Hispanic",2005,32,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"33679","Female","Other",2005,32,"Tresspass",0,0,0,0,0,0,1,0,3,0,0
"33680","Male","Other",2005,32,"Tresspass",0,0,0,0,0,0,0,0,4,0,0
"33681","Unknown","Other",2005,32,"Tresspass",0,2,0,0,0,0,0,0,4,0,1
"33682","Male","White",2005,32,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"40896","Female","Black",2005,32,"Weapon",0,1,0,0,0,0,0,0,3,0,0
"40897","Male","Black",2005,32,"Weapon",1,83,12,5,0,3,19,0,92,0,9
"40898","Unknown","Black",2005,32,"Weapon",0,1,0,0,0,0,0,0,1,0,0
"40899","Male","Hispanic",2005,32,"Weapon",1,13,4,0,0,0,2,0,13,0,4
"40900","Male","Other",2005,32,"Weapon",0,5,0,0,0,0,0,0,5,0,0
"40901","Unknown","Other",2005,32,"Weapon",0,2,0,0,0,0,1,0,3,0,0
"40902","Male","White",2005,32,"Weapon",0,4,0,0,0,0,0,0,5,0,0
"9319","Male","Hispanic",2005,33,"Other",0,0,0,0,0,0,2,0,2,0,0
"16659","Male","Black",2005,33,"Substance",0,0,0,0,0,0,1,0,1,0,0
"16660","Male","Hispanic",2005,33,"Substance",0,0,0,0,0,0,0,0,1,0,0
"16661","Female","White",2005,33,"Substance",0,0,0,0,0,0,0,0,1,0,0
"16662","Male","White",2005,33,"Substance",0,0,0,0,0,0,1,0,1,0,0
"24556","Male","Hispanic",2005,33,"Theft",0,0,0,0,0,0,0,0,1,0,0
"33803","Female","Black",2005,33,"Tresspass",0,0,1,0,0,0,0,0,1,0,0
"33804","Male","Hispanic",2005,33,"Tresspass",0,1,1,0,0,0,0,0,1,0,0
"41023","Female","Hispanic",2005,33,"Weapon",0,1,1,0,0,0,0,0,1,0,0
"2104","Male","Hispanic",2005,34,"Assault",0,1,1,0,0,0,0,0,1,0,0
"16757","Female","White",2005,34,"Substance",0,0,0,0,0,0,0,0,1,0,0
"16758","Male","White",2005,34,"Substance",0,0,0,0,0,0,0,0,1,0,0
"24673","Male","Hispanic",2005,34,"Theft",0,2,0,0,0,0,2,0,2,0,0
"24674","Male","White",2005,34,"Theft",0,0,0,0,0,0,0,0,1,0,0
"33896","Female","Black",2005,34,"Tresspass",0,0,0,0,0,0,0,0,2,0,0
"33897","Male","Black",2005,34,"Tresspass",0,0,0,0,0,0,0,0,6,0,0
"33898","Male","Hispanic",2005,34,"Tresspass",0,0,0,0,0,0,0,0,5,0,0
"33899","Male","Other",2005,34,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"33900","Female","White",2005,34,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"41135","Male","Black",2005,34,"Weapon",0,4,0,0,0,0,1,0,4,0,0
"41136","Male","Hispanic",2005,34,"Weapon",0,3,1,0,0,0,2,0,6,0,0
"2195","Male","Black",2005,40,"Assault",0,3,0,0,0,1,3,0,4,0,0
"2196","Female","Hispanic",2005,40,"Assault",0,0,0,0,0,1,0,0,3,0,0
"2197","Male","Hispanic",2005,40,"Assault",0,0,0,0,0,2,0,0,5,0,0
"9495","Female","Black",2005,40,"Other",0,0,0,0,0,0,0,0,1,0,0
"9496","Male","Black",2005,40,"Other",0,0,0,0,0,0,0,0,4,0,0
"9497","Female","Hispanic",2005,40,"Other",0,0,0,0,0,0,0,0,1,0,0
"9498","Male","Hispanic",2005,40,"Other",0,1,0,0,0,0,1,0,4,0,0
"9499","Male","Other",2005,40,"Other",1,1,1,1,0,0,1,0,1,0,0
"9500","Unknown","White",2005,40,"Other",0,1,0,0,0,0,1,0,1,0,0
"16858","Female","Black",2005,40,"Substance",1,2,1,0,0,0,1,0,2,0,0
"16859","Male","Black",2005,40,"Substance",2,5,2,0,0,0,2,0,13,0,0
"16860","Unknown","Black",2005,40,"Substance",0,0,0,0,0,0,0,0,1,0,0
"16861","Female","Hispanic",2005,40,"Substance",0,0,0,0,0,0,0,0,1,0,0
"16862","Male","Hispanic",2005,40,"Substance",1,4,2,0,0,0,5,0,16,0,0
"16863","Female","White",2005,40,"Substance",0,0,0,0,0,0,0,0,1,0,0
"24801","Female","Black",2005,40,"Theft",0,0,0,0,0,0,1,0,2,0,2
"24802","Male","Black",2005,40,"Theft",1,19,2,1,0,0,7,0,38,0,4
"24803","Female","Hispanic",2005,40,"Theft",0,0,0,0,0,0,0,0,1,0,0
"24804","Male","Hispanic",2005,40,"Theft",3,11,2,0,0,0,5,0,21,0,2
"24805","Unknown","Hispanic",2005,40,"Theft",0,0,0,0,0,0,0,0,2,0,0
"24806","Male","Other",2005,40,"Theft",0,0,0,0,0,0,0,0,1,0,0
"24807","Unknown","Other",2005,40,"Theft",0,3,1,0,0,0,2,0,6,0,0
"24808","Male","White",2005,40,"Theft",0,0,0,0,0,0,0,0,2,0,1
"33998","Female","Black",2005,40,"Tresspass",3,3,3,0,0,0,3,0,13,0,4
"33999","Male","Black",2005,40,"Tresspass",1,11,3,2,0,0,9,0,41,0,3
"34000","Female","Hispanic",2005,40,"Tresspass",0,1,0,0,0,0,0,0,7,0,0
"34001","Male","Hispanic",2005,40,"Tresspass",3,13,3,2,0,0,10,0,56,0,1
"34002","Female","Other",2005,40,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"34003","Male","Other",2005,40,"Tresspass",0,2,0,0,0,0,1,0,5,0,0
"34004","Unknown","Other",2005,40,"Tresspass",0,3,0,0,0,0,3,0,10,0,0
"34005","Female","White",2005,40,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"34006","Male","White",2005,40,"Tresspass",0,0,1,0,0,0,0,0,4,0,0
"41254","Female","Black",2005,40,"Weapon",0,3,0,0,0,0,2,0,3,0,1
"41255","Male","Black",2005,40,"Weapon",3,64,10,1,0,0,45,0,67,0,5
"41256","Unknown","Black",2005,40,"Weapon",0,1,1,0,0,0,1,0,1,0,0
"41257","Female","Hispanic",2005,40,"Weapon",0,4,0,0,0,0,1,0,4,0,0
"41258","Male","Hispanic",2005,40,"Weapon",4,73,15,6,1,0,40,0,77,0,4
"41259","Unknown","Hispanic",2005,40,"Weapon",0,2,1,0,0,0,0,0,2,0,0
"41260","Female","Other",2005,40,"Weapon",0,1,0,0,0,0,1,0,1,0,0
"41261","Male","Other",2005,40,"Weapon",0,5,0,0,0,0,1,0,5,0,0
"41262","Unknown","Other",2005,40,"Weapon",0,6,0,0,0,0,2,0,6,0,0
"2299","Male","Black",2005,41,"Assault",0,0,0,0,0,0,0,0,1,0,0
"2300","Female","Hispanic",2005,41,"Assault",0,0,0,0,0,0,0,0,1,0,0
"2301","Male","Hispanic",2005,41,"Assault",0,1,0,0,0,0,0,0,2,0,0
"9594","Male","Black",2005,41,"Other",0,0,0,0,0,0,1,0,5,0,0
"9595","Male","Hispanic",2005,41,"Other",0,0,0,0,0,0,0,0,1,0,0
"9596","Male","Other",2005,41,"Other",0,0,0,0,0,0,0,0,1,0,0
"16978","Male","Black",2005,41,"Substance",0,2,0,0,0,0,0,0,6,0,0
"16979","Female","Hispanic",2005,41,"Substance",0,0,0,0,0,0,0,0,1,0,1
"16980","Male","Hispanic",2005,41,"Substance",0,2,0,0,0,0,1,0,9,0,1
"24933","Male","Black",2005,41,"Theft",0,1,0,0,0,0,1,0,8,0,0
"24934","Female","Hispanic",2005,41,"Theft",0,0,0,0,0,0,0,0,3,0,0
"24935","Male","Hispanic",2005,41,"Theft",0,2,1,0,0,0,1,0,17,0,0
"24936","Male","White",2005,41,"Theft",0,0,0,0,0,0,0,0,1,0,0
"34137","Female","Black",2005,41,"Tresspass",0,0,0,0,0,0,0,0,2,0,0
"34138","Male","Black",2005,41,"Tresspass",0,2,2,2,0,0,2,0,4,0,1
"34139","Female","Hispanic",2005,41,"Tresspass",0,0,0,0,0,0,0,0,4,0,0
"34140","Male","Hispanic",2005,41,"Tresspass",1,7,5,3,0,0,4,0,14,0,0
"34141","Female","White",2005,41,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"34142","Male","White",2005,41,"Tresspass",0,2,1,0,0,0,1,0,2,0,0
"41395","Male","Black",2005,41,"Weapon",1,11,1,1,0,0,4,0,15,0,0
"41396","Female","Hispanic",2005,41,"Weapon",0,0,0,0,0,0,0,0,2,0,0
"41397","Male","Hispanic",2005,41,"Weapon",0,27,2,0,0,0,16,0,34,0,0
"2398","Female","Black",2005,42,"Assault",0,0,0,0,0,0,0,0,3,0,0
"2399","Male","Black",2005,42,"Assault",1,1,1,1,0,0,1,0,2,0,0
"2400","Female","Hispanic",2005,42,"Assault",0,0,0,0,0,0,0,0,1,0,0
"2401","Male","Other",2005,42,"Assault",0,1,0,0,0,0,0,0,1,0,0
"9703","Male","Black",2005,42,"Other",1,1,1,1,0,0,0,0,2,0,0
"9704","Female","Hispanic",2005,42,"Other",0,0,0,0,0,0,0,0,1,0,0
"9705","Male","Hispanic",2005,42,"Other",0,0,0,0,0,0,0,0,1,0,0
"9706","Female","White",2005,42,"Other",0,0,0,0,0,0,0,0,1,0,0
"9707","Male","White",2005,42,"Other",0,0,0,0,0,0,0,0,1,0,0
"17078","Male","Black",2005,42,"Substance",1,3,1,0,0,0,2,0,7,0,0
"17079","Female","Hispanic",2005,42,"Substance",0,1,0,0,0,0,0,0,1,0,0
"17080","Male","Hispanic",2005,42,"Substance",2,4,2,0,0,0,0,0,6,0,1
"17081","Male","Other",2005,42,"Substance",0,1,0,0,0,0,0,0,1,0,0
"25068","Male","Black",2005,42,"Theft",1,5,0,3,0,2,4,0,8,0,1
"25069","Male","Hispanic",2005,42,"Theft",0,4,0,0,0,0,1,0,9,0,0
"25070","Male","Other",2005,42,"Theft",0,0,0,0,0,0,0,0,2,0,0
"25071","Unknown","Other",2005,42,"Theft",0,2,0,0,0,0,1,0,3,0,0
"25072","Male","White",2005,42,"Theft",0,1,0,0,0,0,0,0,1,0,0
"34245","Female","Black",2005,42,"Tresspass",0,0,0,0,0,0,0,0,2,0,0
"34246","Male","Black",2005,42,"Tresspass",0,3,1,0,0,0,3,0,36,0,3
"34247","Female","Hispanic",2005,42,"Tresspass",1,0,0,0,0,0,0,0,7,0,0
"34248","Male","Hispanic",2005,42,"Tresspass",1,1,0,0,0,0,0,0,18,0,2
"34249","Unknown","Other",2005,42,"Tresspass",0,0,0,0,0,0,0,0,3,0,0
"41521","Male","Black",2005,42,"Weapon",4,17,4,3,0,1,9,0,22,0,2
"41522","Male","Hispanic",2005,42,"Weapon",3,17,2,0,0,0,4,0,19,0,7
"41523","Male","Other",2005,42,"Weapon",0,2,0,0,0,0,0,0,2,0,0
"41524","Male","White",2005,42,"Weapon",0,1,0,0,0,0,1,0,1,0,0
"2499","Male","Black",2005,43,"Assault",0,1,0,0,0,0,0,0,2,0,0
"2500","Male","Hispanic",2005,43,"Assault",0,1,0,0,0,0,1,0,1,0,0
"2501","Unknown","Other",2005,43,"Assault",0,0,0,0,0,0,0,0,1,0,0
"2502","Male","White",2005,43,"Assault",0,0,0,0,0,0,0,0,1,0,0
"9805","Male","Black",2005,43,"Other",0,0,0,0,0,0,0,0,3,0,0
"9806","Female","Hispanic",2005,43,"Other",0,0,0,0,0,0,0,0,1,0,0
"17194","Female","Black",2005,43,"Substance",0,0,0,0,0,0,0,0,1,0,0
"17195","Male","Black",2005,43,"Substance",2,11,1,1,0,0,3,0,21,0,1
"17196","Female","Hispanic",2005,43,"Substance",0,0,0,0,0,0,0,0,2,0,0
"17197","Male","Hispanic",2005,43,"Substance",0,1,0,0,0,0,0,0,5,0,0
"17198","Male","Other",2005,43,"Substance",0,0,0,0,0,0,0,0,1,0,0
"17199","Female","White",2005,43,"Substance",0,0,0,0,0,0,0,0,1,0,0
"25199","Male","Black",2005,43,"Theft",0,3,0,0,0,0,0,0,4,0,0
"25200","Male","Hispanic",2005,43,"Theft",0,0,0,0,0,0,0,0,4,0,0
"25201","Male","White",2005,43,"Theft",0,0,0,0,0,0,0,0,1,0,0
"34363","Female","Black",2005,43,"Tresspass",0,0,0,0,0,0,0,0,2,0,0
"34364","Male","Black",2005,43,"Tresspass",2,7,1,2,0,0,5,0,51,0,1
"34365","Male","Hispanic",2005,43,"Tresspass",1,5,2,2,0,0,5,0,30,0,1
"34366","Unknown","Hispanic",2005,43,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"34367","Male","Other",2005,43,"Tresspass",0,1,0,0,0,0,1,0,10,0,0
"34368","Unknown","Other",2005,43,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"34369","Female","White",2005,43,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"34370","Male","White",2005,43,"Tresspass",0,1,0,0,0,0,1,0,3,0,0
"41654","Female","Black",2005,43,"Weapon",0,0,0,0,0,0,0,0,1,0,0
"41655","Male","Black",2005,43,"Weapon",0,27,4,1,0,0,16,0,39,0,4
"41656","Male","Hispanic",2005,43,"Weapon",0,18,3,0,0,0,8,0,24,0,2
"41657","Unknown","Hispanic",2005,43,"Weapon",0,1,0,0,0,0,0,0,0,0,0
"41658","Male","Other",2005,43,"Weapon",0,0,0,0,0,0,0,0,1,0,0
"41659","Male","White",2005,43,"Weapon",0,4,0,0,0,0,3,0,6,0,0
"2602","Male","Black",2005,44,"Assault",0,0,0,0,0,0,0,0,2,0,0
"2603","Male","Hispanic",2005,44,"Assault",0,2,0,0,0,0,1,0,4,0,0
"2604","Female","White",2005,44,"Assault",0,1,0,0,0,0,0,0,1,0,0
"9909","Male","Black",2005,44,"Other",0,4,1,1,0,0,2,0,7,0,0
"9910","Male","Hispanic",2005,44,"Other",0,4,0,0,0,0,1,0,5,0,0
"9911","Male","White",2005,44,"Other",0,2,0,0,0,0,0,0,2,0,0
"17312","Male","Black",2005,44,"Substance",0,3,0,0,0,0,2,0,9,0,0
"17313","Male","Hispanic",2005,44,"Substance",0,2,1,0,0,0,0,0,4,0,0
"17314","Unknown","Other",2005,44,"Substance",0,1,0,0,0,0,2,0,2,0,0
"17315","Female","White",2005,44,"Substance",1,0,0,0,0,0,0,0,1,0,0
"17316","Male","White",2005,44,"Substance",3,0,0,0,0,0,0,0,3,0,0
"25326","Female","Black",2005,44,"Theft",0,0,0,0,0,0,0,0,3,0,0
"25327","Male","Black",2005,44,"Theft",2,26,4,2,0,0,3,0,37,0,0
"25328","Male","Hispanic",2005,44,"Theft",2,17,5,2,0,0,9,0,22,0,1
"25329","Male","Other",2005,44,"Theft",0,1,0,0,0,0,0,0,1,0,0
"25330","Unknown","Other",2005,44,"Theft",0,3,0,0,0,0,2,0,3,0,0
"25331","Male","White",2005,44,"Theft",0,1,0,0,0,0,0,0,1,0,0
"34493","Male","Black",2005,44,"Tresspass",0,5,0,0,0,0,1,0,12,0,0
"34494","Male","Hispanic",2005,44,"Tresspass",0,2,0,0,0,0,1,0,6,0,0
"41784","Male","Black",2005,44,"Weapon",0,37,3,0,0,2,7,0,43,0,0
"41785","Male","Hispanic",2005,44,"Weapon",2,22,3,5,0,0,10,0,25,0,0
"41786","Male","White",2005,44,"Weapon",0,1,0,0,0,0,1,0,0,0,1
"2699","Male","Black",2005,45,"Assault",0,1,0,0,0,0,0,0,1,0,0
"2700","Male","Hispanic",2005,45,"Assault",0,0,0,0,0,0,0,0,1,0,0
"2701","Unknown","Other",2005,45,"Assault",0,1,0,1,0,0,0,0,1,0,0
"2702","Female","White",2005,45,"Assault",0,0,0,0,0,0,0,0,1,0,0
"10011","Unknown","Other",2005,45,"Other",0,1,0,0,0,0,1,0,1,0,0
"10012","Male","White",2005,45,"Other",0,4,0,0,0,0,3,0,11,0,0
"17426","Female","Black",2005,45,"Substance",0,1,1,0,0,0,0,0,1,0,0
"17427","Male","Black",2005,45,"Substance",0,1,0,0,0,0,0,0,1,0,0
"17428","Male","Hispanic",2005,45,"Substance",0,1,1,1,0,0,1,0,1,0,0
"17429","Male","White",2005,45,"Substance",0,0,0,0,0,0,0,0,1,0,0
"25451","Female","Black",2005,45,"Theft",0,0,0,0,0,0,0,0,1,0,1
"25452","Male","Black",2005,45,"Theft",2,0,2,0,0,0,0,0,5,0,0
