"","Gender","Race","Year","pct","CrimeType","Arrested","Frisked","Searched","Weapon","HandCuff","PepperSpray","Firearm","Other","Stopped"
"18124","Male","Asian",2013,60,"Substance",1,0,1,0,0,0,0,0,7
"18125","Female","Black",2013,60,"Substance",0,7,0,0,0,0,0,0,30
"18126","Male","Black",2013,60,"Substance",10,150,10,0,10,0,0,17,293
"18127","Female","Hispanic",2013,60,"Substance",0,8,0,0,0,0,0,2,22
"18128","Male","Hispanic",2013,60,"Substance",8,63,2,0,2,0,0,6,111
"18129","Female","Native",2013,60,"Substance",0,1,0,0,0,0,0,0,1
"18130","Female","Other",2013,60,"Substance",1,0,0,0,0,0,0,0,1
"18131","Male","Other",2013,60,"Substance",0,2,0,0,0,0,0,0,4
"18132","Female","White",2013,60,"Substance",0,0,0,0,0,0,0,0,3
"18133","Male","White",2013,60,"Substance",8,47,12,0,3,0,0,1,84
"18134","Male","Asian",2014,60,"Substance",0,1,0,0,0,0,0,0,2
"18135","Female","Black",2014,60,"Substance",1,0,0,0,1,0,0,0,5
"18136","Male","Black",2014,60,"Substance",0,23,3,0,2,0,0,3,49
"18137","Female","Hispanic",2014,60,"Substance",0,1,0,0,0,0,0,0,5
"18138","Male","Hispanic",2014,60,"Substance",0,10,1,0,0,0,0,0,24
"18139","Male","Native",2014,60,"Substance",0,0,0,0,0,0,0,0,1
"18140","Female","White",2014,60,"Substance",0,0,0,0,0,0,0,0,1
"18141","Male","White",2014,60,"Substance",2,11,2,0,2,0,0,2,25
"18142","Female","Black",2015,60,"Substance",0,3,0,0,0,0,0,0,5
"18143","Male","Black",2015,60,"Substance",1,4,0,0,2,0,0,0,8
"18144","Female","Hispanic",2015,60,"Substance",0,0,0,0,0,0,0,0,1
"18145","Male","Hispanic",2015,60,"Substance",0,3,0,0,0,0,0,0,5
"18146","Female","White",2015,60,"Substance",0,0,0,0,0,0,0,0,1
"18147","Male","White",2015,60,"Substance",2,2,1,0,1,0,0,0,4
"18148","Male","Black",2016,60,"Substance",0,3,4,0,3,0,0,3,5
"18149","Male","Hispanic",2016,60,"Substance",1,2,1,0,1,0,0,0,3
"18150","Male","Other",2016,60,"Substance",1,0,0,0,0,0,0,0,1
"18151","Male","White",2016,60,"Substance",0,1,0,0,0,0,0,0,1
"18152","Male","Black",2017,60,"Substance",1,0,0,0,0,0,0,0,1
"18153","Male","Black",2018,60,"Substance",2,2,2,0,3,0,0,0,3
"18154","Female","Asian",2007,61,"Substance",0,0,0,0,0,0,0,0,2
"18155","Male","Asian",2007,61,"Substance",0,6,0,0,0,0,0,4,23
"18156","Female","Black",2007,61,"Substance",2,2,1,0,0,0,0,1,11
"18157","Male","Black",2007,61,"Substance",12,68,15,0,5,0,0,19,166
"18158","Female","Hispanic",2007,61,"Substance",0,1,1,0,0,0,0,0,4
"18159","Male","Hispanic",2007,61,"Substance",11,25,6,0,2,0,0,5,110
"18160","Male","Native",2007,61,"Substance",0,3,0,0,0,0,0,0,12
"18161","Unknown","Native",2007,61,"Substance",0,0,0,0,0,0,0,0,1
"18162","Female","Other",2007,61,"Substance",0,0,0,0,0,0,0,0,1
"18163","Male","Other",2007,61,"Substance",2,7,1,0,1,0,0,1,16
"18164","Unknown","Other",2007,61,"Substance",1,3,1,0,0,0,0,0,5
"18165","Female","White",2007,61,"Substance",3,12,2,0,0,0,0,5,62
"18166","Male","White",2007,61,"Substance",31,124,33,0,4,0,0,41,371
"18167","Male","Asian",2008,61,"Substance",0,2,0,0,0,0,0,2,14
"18168","Female","Black",2008,61,"Substance",1,2,0,0,0,0,0,2,15
"18169","Male","Black",2008,61,"Substance",13,48,17,0,10,0,0,14,151
"18170","Unknown","Black",2008,61,"Substance",0,0,0,0,0,0,0,0,1
"18171","Female","Hispanic",2008,61,"Substance",1,2,1,0,1,0,0,1,6
"18172","Male","Hispanic",2008,61,"Substance",5,25,5,0,4,0,0,8,69
"18173","Unknown","Hispanic",2008,61,"Substance",0,0,0,0,0,0,0,0,1
"18174","Male","Native",2008,61,"Substance",0,0,0,0,0,0,0,0,4
"18175","Female","Other",2008,61,"Substance",0,0,0,0,0,0,0,0,1
"18176","Male","Other",2008,61,"Substance",2,9,2,0,2,0,0,2,14
"18177","Unknown","Other",2008,61,"Substance",0,1,0,0,0,0,0,0,7
"18178","Female","White",2008,61,"Substance",1,1,1,0,0,0,0,0,35
"18179","Male","White",2008,61,"Substance",26,116,37,0,23,0,0,29,334
"18180","Unknown","White",2008,61,"Substance",0,1,0,0,0,0,0,0,4
"18181","Male","Asian",2009,61,"Substance",0,2,0,0,0,0,0,1,5
"18182","Female","Black",2009,61,"Substance",3,0,2,0,1,0,0,0,12
"18183","Male","Black",2009,61,"Substance",17,59,13,0,11,0,0,18,152
"18184","Female","Hispanic",2009,61,"Substance",0,0,0,0,0,0,0,0,3
"18185","Male","Hispanic",2009,61,"Substance",3,27,4,0,5,0,0,9,58
"18186","Female","Other",2009,61,"Substance",0,0,0,0,0,0,0,0,1
"18187","Male","Other",2009,61,"Substance",0,2,0,0,1,0,0,0,9
"18188","Unknown","Other",2009,61,"Substance",0,0,0,0,0,0,0,0,2
"18189","Female","White",2009,61,"Substance",0,0,0,0,0,0,0,0,14
"18190","Male","White",2009,61,"Substance",14,80,13,0,12,0,0,29,200
"18191","Female","Asian",2010,61,"Substance",1,1,1,0,1,0,0,1,3
"18192","Male","Asian",2010,61,"Substance",5,9,3,0,1,0,0,2,21
"18193","Female","Black",2010,61,"Substance",0,2,0,0,0,0,0,0,15
"18194","Male","Black",2010,61,"Substance",19,59,22,0,10,0,0,13,231
"18195","Female","Hispanic",2010,61,"Substance",1,2,1,0,0,0,0,1,16
"18196","Male","Hispanic",2010,61,"Substance",9,22,9,0,6,0,0,8,105
"18197","Female","Other",2010,61,"Substance",0,0,0,0,0,0,0,0,1
"18198","Male","Other",2010,61,"Substance",1,4,2,0,1,0,0,1,9
"18199","Female","White",2010,61,"Substance",2,6,3,0,0,0,0,0,17
"18200","Male","White",2010,61,"Substance",20,88,18,0,10,0,0,12,219
"18201","Female","Asian",2011,61,"Substance",0,0,0,0,1,0,0,1,1
"18202","Male","Asian",2011,61,"Substance",0,1,0,0,0,0,0,0,10
"18203","Female","Black",2011,61,"Substance",0,1,0,0,0,0,0,1,18
"18204","Male","Black",2011,61,"Substance",19,52,10,0,6,0,2,13,180
"18205","Female","Hispanic",2011,61,"Substance",1,2,0,0,0,0,0,1,15
"18206","Male","Hispanic",2011,61,"Substance",9,23,6,0,2,0,0,5,82
"18207","Female","Other",2011,61,"Substance",0,0,0,0,0,0,0,0,1
"18208","Male","Other",2011,61,"Substance",2,2,0,0,0,0,0,0,8
"18209","Unknown","Other",2011,61,"Substance",0,1,0,0,0,0,0,0,1
"18210","Female","White",2011,61,"Substance",2,7,1,0,2,0,0,2,14
"18211","Male","White",2011,61,"Substance",22,54,16,0,5,0,0,8,159
"18212","Male","Asian",2012,61,"Substance",1,8,1,0,1,0,0,2,20
"18213","Female","Black",2012,61,"Substance",0,2,1,0,1,0,0,0,19
"18214","Male","Black",2012,61,"Substance",10,53,10,0,7,0,0,5,160
"18215","Female","Hispanic",2012,61,"Substance",0,0,0,0,0,0,0,0,7
"18216","Male","Hispanic",2012,61,"Substance",6,18,5,0,2,0,0,3,45
"18217","Male","Other",2012,61,"Substance",0,2,0,0,0,0,0,0,3
"18218","Female","White",2012,61,"Substance",0,1,0,0,0,0,0,0,9
"18219","Male","White",2012,61,"Substance",13,49,15,0,13,0,0,7,168
"18220","Male","Asian",2013,61,"Substance",0,4,0,0,0,0,0,0,9
"18221","Female","Black",2013,61,"Substance",0,0,0,0,0,0,0,0,3
"18222","Male","Black",2013,61,"Substance",3,39,0,0,1,0,1,3,72
"18223","Female","Hispanic",2013,61,"Substance",0,0,0,0,0,0,0,0,4
"18224","Male","Hispanic",2013,61,"Substance",0,18,0,0,1,0,0,1,37
"18225","Female","Other",2013,61,"Substance",0,0,0,0,0,0,0,0,1
"18226","Male","Other",2013,61,"Substance",0,0,0,0,0,0,0,0,1
"18227","Female","White",2013,61,"Substance",0,4,0,0,0,0,0,0,13
"18228","Male","White",2013,61,"Substance",2,45,1,0,1,0,0,7,91
"18229","Male","Asian",2014,61,"Substance",0,0,0,0,0,0,0,0,3
"18230","Female","Black",2014,61,"Substance",0,0,0,0,0,0,0,0,2
"18231","Male","Black",2014,61,"Substance",1,0,0,0,1,0,0,1,3
"18232","Male","Hispanic",2014,61,"Substance",0,2,0,0,0,0,0,0,2
"18233","Male","White",2014,61,"Substance",0,0,0,0,0,0,0,0,4
"18234","Male","Black",2015,61,"Substance",2,3,1,0,1,0,0,1,4
"18235","Male","Hispanic",2015,61,"Substance",0,1,0,0,0,0,0,0,1
"18236","Male","White",2015,61,"Substance",0,4,1,0,0,0,0,1,4
"18237","Male","White",2016,61,"Substance",0,2,0,0,2,0,0,0,2
"18238","Female","Black",2017,61,"Substance",0,1,1,0,0,0,0,0,1
"18239","Male","Black",2017,61,"Substance",3,4,4,0,0,0,0,0,4
"18240","Male","Hispanic",2017,61,"Substance",0,1,1,0,0,0,0,0,1
"18241","Male","Other",2017,61,"Substance",1,1,1,0,0,0,0,0,1
"18242","Male","White",2017,61,"Substance",1,0,1,0,0,0,0,0,1
"18243","Female","Hispanic",2018,61,"Substance",1,0,1,0,0,0,0,0,1
"18244","Male","White",2018,61,"Substance",2,0,2,0,0,0,0,0,2
"18245","Male","Asian",2005,62,"Substance",0,0,0,0,0,0,0,0,2
"18246","Male","Black",2005,62,"Substance",0,3,0,0,0,0,0,0,5
"18247","Female","Hispanic",2005,62,"Substance",0,1,0,0,0,0,0,0,1
"18248","Male","Hispanic",2005,62,"Substance",0,2,0,0,1,0,0,0,7
"18249","Male","Other",2005,62,"Substance",0,0,0,0,0,0,0,0,4
"18250","Unknown","Other",2005,62,"Substance",0,0,0,0,0,0,0,0,3
"18251","Female","White",2005,62,"Substance",0,0,0,0,0,0,0,0,1
"18252","Male","White",2005,62,"Substance",1,11,0,0,0,0,0,2,31
"18253","Unknown","White",2005,62,"Substance",0,0,0,0,0,0,0,0,2
"18254","Male","Asian",2007,62,"Substance",0,0,0,0,0,0,0,0,1
"18255","Female","Black",2007,62,"Substance",0,0,0,0,0,0,0,0,1
"18256","Male","Black",2007,62,"Substance",2,3,1,0,0,0,0,0,10
"18257","Female","Hispanic",2007,62,"Substance",0,2,0,0,0,0,0,2,3
"18258","Male","Hispanic",2007,62,"Substance",8,20,8,0,1,0,1,5,28
"18259","Female","White",2007,62,"Substance",0,1,0,0,0,0,0,0,7
"18260","Male","White",2007,62,"Substance",8,47,6,0,1,0,0,7,126
"18261","Male","Asian",2008,62,"Substance",0,1,0,0,0,0,0,0,3
"18262","Female","Black",2008,62,"Substance",0,0,0,0,0,0,0,0,1
"18263","Male","Black",2008,62,"Substance",1,3,1,0,0,0,0,1,11
"18264","Female","Hispanic",2008,62,"Substance",0,0,0,0,0,0,0,0,1
"18265","Male","Hispanic",2008,62,"Substance",6,12,6,0,0,0,0,3,25
"18266","Male","Native",2008,62,"Substance",0,1,1,0,0,0,0,0,4
"18267","Male","Other",2008,62,"Substance",0,0,0,0,0,0,0,0,1
"18268","Female","White",2008,62,"Substance",1,3,0,0,0,0,0,1,9
"18269","Male","White",2008,62,"Substance",8,59,14,0,0,0,0,4,100
"18270","Male","Asian",2009,62,"Substance",2,7,2,0,1,0,0,1,15
"18271","Female","Black",2009,62,"Substance",0,0,0,0,0,0,0,0,1
"18272","Male","Black",2009,62,"Substance",5,6,4,0,2,0,0,1,12
"18273","Female","Hispanic",2009,62,"Substance",0,1,0,0,0,0,0,0,3
"18274","Male","Hispanic",2009,62,"Substance",6,19,9,0,4,0,0,8,32
"18275","Female","Other",2009,62,"Substance",1,1,1,0,1,0,0,0,2
"18276","Male","Other",2009,62,"Substance",0,2,0,0,0,0,0,0,4
"18277","Female","White",2009,62,"Substance",2,2,0,0,1,0,0,0,12
"18278","Male","White",2009,62,"Substance",20,82,25,0,10,0,1,19,162
"18279","Female","Asian",2010,62,"Substance",0,1,0,0,0,0,0,1,3
"18280","Male","Asian",2010,62,"Substance",2,15,2,0,1,0,0,2,25
"18281","Female","Black",2010,62,"Substance",1,1,1,0,0,0,0,0,1
"18282","Male","Black",2010,62,"Substance",0,4,0,0,0,0,0,0,13
"18283","Female","Hispanic",2010,62,"Substance",0,2,0,0,0,0,0,1,11
"18284","Male","Hispanic",2010,62,"Substance",10,25,9,0,4,0,1,5,40
"18285","Male","Native",2010,62,"Substance",0,1,0,0,0,0,0,0,1
"18286","Female","Other",2010,62,"Substance",0,1,0,0,0,0,0,0,1
"18287","Male","Other",2010,62,"Substance",1,3,2,0,0,0,0,0,6
"18288","Female","White",2010,62,"Substance",0,2,0,0,0,0,0,0,10
"18289","Male","White",2010,62,"Substance",19,68,22,0,12,0,0,7,139
"18290","Male","Asian",2011,62,"Substance",2,7,1,0,1,0,0,2,27
"18291","Female","Black",2011,62,"Substance",0,0,0,0,0,0,0,0,1
"18292","Male","Black",2011,62,"Substance",1,8,2,0,0,0,0,0,14
"18293","Female","Hispanic",2011,62,"Substance",0,1,0,0,0,0,0,0,3
"18294","Male","Hispanic",2011,62,"Substance",7,27,6,0,3,0,0,8,60
"18295","Male","Native",2011,62,"Substance",0,1,0,0,0,0,0,0,3
"18296","Female","Other",2011,62,"Substance",1,0,0,0,0,0,0,0,1
"18297","Male","Other",2011,62,"Substance",1,1,1,0,0,0,0,0,4
"18298","Female","White",2011,62,"Substance",3,7,1,0,0,0,0,0,20
"18299","Male","White",2011,62,"Substance",34,92,26,0,3,0,0,9,195
"18300","Male","Asian",2012,62,"Substance",5,16,6,0,1,0,0,2,35
"18301","Female","Black",2012,62,"Substance",0,0,0,0,0,0,0,0,2
"18302","Male","Black",2012,62,"Substance",0,14,0,0,1,0,0,8,22
"18303","Female","Hispanic",2012,62,"Substance",0,0,0,0,0,0,0,0,2
"18304","Male","Hispanic",2012,62,"Substance",6,28,3,0,1,0,0,3,62
"18305","Male","Native",2012,62,"Substance",0,2,0,0,0,0,0,0,2
"18306","Male","Other",2012,62,"Substance",0,1,0,0,0,0,0,0,5
"18307","Female","White",2012,62,"Substance",0,4,1,0,0,0,0,0,19
"18308","Male","White",2012,62,"Substance",22,119,21,1,12,0,0,9,230
"18309","Male","Asian",2013,62,"Substance",4,17,2,0,3,0,0,5,36
"18310","Female","Black",2013,62,"Substance",0,1,0,0,0,0,0,0,2
"18311","Male","Black",2013,62,"Substance",0,2,0,0,0,0,0,1,6
"18312","Female","Hispanic",2013,62,"Substance",1,3,2,0,0,0,0,2,10
"18313","Male","Hispanic",2013,62,"Substance",0,21,5,0,0,0,0,2,40
"18314","Male","Native",2013,62,"Substance",0,1,0,0,0,0,0,1,3
"18315","Female","White",2013,62,"Substance",0,3,0,0,1,0,0,0,16
"18316","Male","White",2013,62,"Substance",12,73,12,0,9,0,1,19,163
"18317","Male","Asian",2014,62,"Substance",6,6,1,0,3,0,0,7,29
"18318","Male","Black",2014,62,"Substance",0,4,0,0,0,0,0,2,7
"18319","Female","Hispanic",2014,62,"Substance",0,0,0,0,0,0,0,0,2
"18320","Male","Hispanic",2014,62,"Substance",1,6,2,0,1,0,0,2,16
"18321","Female","White",2014,62,"Substance",1,1,0,0,1,0,0,1,5
"18322","Male","White",2014,62,"Substance",6,19,2,0,6,0,0,12,56
"18323","Male","Asian",2015,62,"Substance",0,2,0,0,0,0,0,0,7
"18324","Male","Black",2015,62,"Substance",1,2,1,0,1,0,0,0,6
"18325","Male","Hispanic",2015,62,"Substance",1,3,1,0,0,0,0,0,6
"18326","Female","White",2015,62,"Substance",0,0,0,0,0,0,0,0,2
"18327","Male","White",2015,62,"Substance",2,5,3,0,0,0,0,0,9
"18328","Male","Black",2016,62,"Substance",0,1,0,0,0,0,0,0,1
"18329","Female","White",2016,62,"Substance",0,1,0,0,0,0,0,0,1
"18330","Male","White",2016,62,"Substance",1,4,3,0,0,0,0,0,4
"18331","Male","Asian",2017,62,"Substance",1,0,1,0,0,0,0,1,1
"18332","Male","Black",2017,62,"Substance",0,1,0,0,0,0,0,0,1
"18333","Male","White",2017,62,"Substance",2,3,2,0,0,0,0,0,5
"18334","Male","Asian",2005,63,"Substance",0,0,0,0,0,0,0,0,1
"18335","Male","Black",2005,63,"Substance",2,8,2,0,2,0,0,4,24
"18336","Male","Hispanic",2005,63,"Substance",0,1,0,0,0,0,0,1,4
"18337","Female","Other",2005,63,"Substance",0,0,0,0,0,0,0,0,1
"18338","Unknown","Other",2005,63,"Substance",0,0,0,0,0,0,0,0,1
"18339","Female","White",2005,63,"Substance",0,1,0,0,0,0,0,0,2
"18340","Male","White",2005,63,"Substance",0,0,0,0,0,0,0,1,9
"18341","Male","Asian",2007,63,"Substance",0,0,0,0,0,0,0,0,1
"18342","Female","Black",2007,63,"Substance",1,4,1,0,0,0,0,0,15
"18343","Male","Black",2007,63,"Substance",3,56,11,0,2,0,0,23,119
"18344","Unknown","Black",2007,63,"Substance",1,1,0,0,0,0,0,0,1
"18345","Female","Hispanic",2007,63,"Substance",0,0,0,0,0,0,0,0,1
"18346","Male","Hispanic",2007,63,"Substance",1,6,1,0,0,0,0,4,13
"18347","Unknown","Hispanic",2007,63,"Substance",0,0,0,0,0,0,0,0,2
"18348","Male","Other",2007,63,"Substance",0,1,0,0,0,0,0,0,2
"18349","Unknown","Other",2007,63,"Substance",1,2,1,0,2,0,0,3,5
"18350","Female","White",2007,63,"Substance",0,0,0,0,0,0,0,0,3
"18351","Male","White",2007,63,"Substance",0,5,0,0,0,0,0,1,18
"18352","Female","Asian",2008,63,"Substance",1,0,1,0,0,0,0,1,1
"18353","Male","Asian",2008,63,"Substance",1,0,1,0,1,0,0,1,1
"18354","Unknown","Asian",2008,63,"Substance",0,1,0,0,0,0,0,0,1
"18355","Female","Black",2008,63,"Substance",0,3,0,0,0,0,0,0,7
"18356","Male","Black",2008,63,"Substance",2,33,4,0,0,0,0,18,59
"18357","Unknown","Black",2008,63,"Substance",0,1,0,0,0,0,0,1,1
"18358","Male","Hispanic",2008,63,"Substance",1,6,1,0,0,0,0,2,7
"18359","Male","Other",2008,63,"Substance",0,3,0,0,0,0,0,0,4
"18360","Unknown","Other",2008,63,"Substance",0,1,0,0,0,0,0,1,3
"18361","Female","White",2008,63,"Substance",0,0,0,0,0,0,0,0,7
"18362","Male","White",2008,63,"Substance",6,11,7,0,2,0,0,6,22
"18363","Male","Asian",2009,63,"Substance",0,2,1,0,0,0,0,0,3
"18364","Female","Black",2009,63,"Substance",0,3,0,0,0,0,0,2,16
"18365","Male","Black",2009,63,"Substance",6,84,11,0,9,0,1,42,149
"18366","Female","Hispanic",2009,63,"Substance",0,0,0,0,0,0,0,1,2
"18367","Male","Hispanic",2009,63,"Substance",0,4,1,0,1,0,0,0,10
"18368","Male","Other",2009,63,"Substance",0,5,0,0,0,0,0,1,6
"18369","Unknown","Other",2009,63,"Substance",0,9,0,0,0,0,0,2,10
"18370","Female","White",2009,63,"Substance",0,1,0,0,0,0,0,0,2
"18371","Male","White",2009,63,"Substance",1,17,0,0,1,0,0,11,30
"18372","Unknown","White",2009,63,"Substance",0,1,0,0,0,0,0,1,1
"18373","Male","Asian",2010,63,"Substance",1,2,0,0,0,0,0,1,3
"18374","Female","Black",2010,63,"Substance",1,3,0,0,0,0,0,2,12
"18375","Male","Black",2010,63,"Substance",13,80,8,0,7,0,0,44,129
"18376","Male","Hispanic",2010,63,"Substance",0,3,0,0,0,0,0,0,6
"18377","Unknown","Hispanic",2010,63,"Substance",0,1,0,0,0,0,0,1,1
"18378","Male","Other",2010,63,"Substance",0,2,0,0,0,0,0,2,3
"18379","Unknown","Other",2010,63,"Substance",0,3,0,0,0,0,0,1,3
"18380","Female","White",2010,63,"Substance",0,0,0,0,0,0,0,1,1
"18381","Male","White",2010,63,"Substance",1,6,0,0,3,0,0,5,12
"18382","Unknown","White",2010,63,"Substance",1,1,0,0,0,0,0,0,1
"18383","Male","Asian",2011,63,"Substance",0,0,0,0,0,0,0,0,1
"18384","Female","Black",2011,63,"Substance",1,5,0,0,1,0,0,1,9
"18385","Male","Black",2011,63,"Substance",27,90,14,0,10,0,0,22,141
"18386","Female","Hispanic",2011,63,"Substance",0,0,0,0,0,0,0,0,1
"18387","Male","Hispanic",2011,63,"Substance",5,5,1,0,2,0,0,0,12
"18388","Male","Native",2011,63,"Substance",0,1,0,0,0,0,0,0,1
"18389","Unknown","Other",2011,63,"Substance",0,0,0,0,0,0,0,0,1
"18390","Female","White",2011,63,"Substance",0,2,0,0,0,0,0,0,8
"18391","Male","White",2011,63,"Substance",2,21,1,0,1,0,0,10,34
"18392","Male","Asian",2012,63,"Substance",0,0,0,0,0,0,0,0,1
"18393","Female","Black",2012,63,"Substance",1,3,1,0,1,0,0,3,11
"18394","Male","Black",2012,63,"Substance",9,39,2,0,4,0,0,12,74
"18395","Female","Hispanic",2012,63,"Substance",0,0,0,0,0,0,0,0,4
"18396","Male","Hispanic",2012,63,"Substance",1,6,0,0,0,0,0,1,10
"18397","Male","Other",2012,63,"Substance",0,2,0,0,0,0,0,0,2
"18398","Female","White",2012,63,"Substance",1,1,0,0,0,0,0,0,5
"18399","Male","White",2012,63,"Substance",6,22,0,0,2,0,0,4,39
"18400","Female","Black",2013,63,"Substance",0,1,0,0,0,0,0,1,3
"18401","Male","Black",2013,63,"Substance",9,33,6,0,7,0,0,5,55
"18402","Female","Hispanic",2013,63,"Substance",0,1,0,0,0,0,0,0,1
"18403","Male","Hispanic",2013,63,"Substance",0,0,0,0,0,0,0,0,1
"18404","Male","Other",2013,63,"Substance",0,0,0,0,0,0,0,0,1
"18405","Male","White",2013,63,"Substance",0,6,0,0,0,0,0,3,6
"18406","Female","Black",2014,63,"Substance",1,0,0,0,0,0,0,0,1
"18407","Male","Black",2014,63,"Substance",0,22,0,0,0,0,0,0,25
"18408","Female","White",2014,63,"Substance",0,0,0,0,0,0,0,0,1
"18409","Male","White",2014,63,"Substance",0,6,0,0,0,0,0,0,9
"18410","Male","Black",2015,63,"Substance",0,3,0,0,0,0,0,0,3
"18411","Male","White",2015,63,"Substance",0,1,0,0,0,0,0,0,1
"18412","Male","Black",2016,63,"Substance",0,0,0,0,0,0,0,0,2
"18413","Male","White",2016,63,"Substance",0,0,1,0,0,0,0,0,1
"18414","Male","Black",2017,63,"Substance",0,3,0,0,0,0,0,0,5
"18415","Male","Hispanic",2017,63,"Substance",0,1,0,0,0,0,0,0,2
"18416","Male","White",2017,63,"Substance",0,1,1,0,0,0,0,0,3
"18417","Female","Black",2018,63,"Substance",0,0,0,0,0,0,0,0,1
"18418","Male","Black",2018,63,"Substance",0,0,0,0,0,0,0,0,2
"18419","Male","Asian",2005,66,"Substance",0,1,0,0,0,0,0,0,1
"18420","Female","Black",2005,66,"Substance",0,1,0,0,0,0,0,1,2
"18421","Male","Black",2005,66,"Substance",0,7,0,0,0,0,0,4,13
"18422","Female","Hispanic",2005,66,"Substance",0,0,0,0,0,0,0,0,2
"18423","Male","Hispanic",2005,66,"Substance",2,28,1,0,0,0,1,16,53
"18424","Unknown","Hispanic",2005,66,"Substance",0,0,0,0,0,0,0,0,1
"18425","Male","Native",2005,66,"Substance",0,0,0,0,0,0,0,0,1
"18426","Male","Other",2005,66,"Substance",0,7,0,0,0,0,0,7,17
"18427","Unknown","Other",2005,66,"Substance",0,2,0,0,0,0,0,2,7
"18428","Female","White",2005,66,"Substance",0,0,0,0,0,0,0,0,2
"18429","Male","White",2005,66,"Substance",2,13,2,0,0,0,0,9,31
"18430","Unknown","White",2005,66,"Substance",0,1,0,0,0,0,0,1,1
"18431","Male","Asian",2007,66,"Substance",10,32,9,0,6,0,0,21,43
"18432","Unknown","Asian",2007,66,"Substance",0,2,0,0,0,0,0,1,2
"18433","Male","Black",2007,66,"Substance",8,17,8,0,5,0,0,9,27
"18434","Female","Hispanic",2007,66,"Substance",2,4,1,0,1,0,0,4,7
"18435","Male","Hispanic",2007,66,"Substance",20,76,15,0,4,0,1,56,126
"18436","Unknown","Hispanic",2007,66,"Substance",0,1,0,0,0,0,0,1,1
"18437","Male","Native",2007,66,"Substance",0,6,0,0,0,0,0,0,6
"18438","Female","Other",2007,66,"Substance",0,0,0,0,0,0,0,0,1
"18439","Male","Other",2007,66,"Substance",1,2,1,0,0,0,0,0,4
"18440","Unknown","Other",2007,66,"Substance",0,1,0,0,0,0,0,0,2
"18441","Female","White",2007,66,"Substance",2,6,3,0,3,0,0,6,14
"18442","Male","White",2007,66,"Substance",7,72,9,0,4,0,0,31,107
"18443","Female","Asian",2008,66,"Substance",0,0,0,0,0,0,0,0,1
"18444","Male","Asian",2008,66,"Substance",1,16,1,0,1,0,0,6,24
"18445","Female","Black",2008,66,"Substance",0,0,0,0,0,0,0,0,3
"18446","Male","Black",2008,66,"Substance",1,3,2,0,2,0,0,1,4
"18447","Female","Hispanic",2008,66,"Substance",2,3,1,0,1,0,0,1,9
"18448","Male","Hispanic",2008,66,"Substance",9,70,17,0,15,0,0,35,117
"18449","Unknown","Hispanic",2008,66,"Substance",0,2,0,0,0,0,0,0,3
"18450","Male","Native",2008,66,"Substance",2,4,2,0,0,0,0,1,6
"18451","Female","Other",2008,66,"Substance",0,0,0,0,0,0,0,0,1
"18452","Male","Other",2008,66,"Substance",0,6,2,0,2,0,0,3,7
"18453","Unknown","Other",2008,66,"Substance",0,9,2,0,1,0,0,2,16
"18454","Female","White",2008,66,"Substance",3,5,2,0,2,0,0,1,8
"18455","Male","White",2008,66,"Substance",3,32,5,0,1,0,0,14,51
"18456","Male","Asian",2009,66,"Substance",0,5,4,0,0,0,0,0,20
"18457","Female","Black",2009,66,"Substance",0,0,0,0,0,0,0,0,1
"18458","Male","Black",2009,66,"Substance",0,1,1,0,0,0,0,1,8
"18459","Female","Hispanic",2009,66,"Substance",0,2,0,0,1,0,0,0,3
"18460","Male","Hispanic",2009,66,"Substance",13,35,14,0,6,0,0,4,47
"18461","Male","Native",2009,66,"Substance",1,1,1,0,1,0,0,1,1
"18462","Female","White",2009,66,"Substance",1,1,1,0,0,0,0,0,1
"18463","Male","White",2009,66,"Substance",3,17,6,0,2,0,0,8,30
"18464","Male","Asian",2010,66,"Substance",0,6,0,0,0,0,0,1,7
"18465","Male","Black",2010,66,"Substance",1,4,2,0,1,0,0,2,8
"18466","Female","Hispanic",2010,66,"Substance",2,2,1,0,2,0,0,2,5
"18467","Male","Hispanic",2010,66,"Substance",7,27,13,0,4,0,0,13,38
"18468","Female","Other",2010,66,"Substance",0,1,0,0,0,0,0,0,1
"18469","Male","Other",2010,66,"Substance",2,1,0,0,2,0,0,3,7
"18470","Female","White",2010,66,"Substance",0,0,0,0,0,0,0,0,1
