"","Gender","Race","Year","pct","CrimeType","Arrested","Frisked","Searched","Weapon","HandCuff","PepperSpray","Firearm","Other","CEW","Instruction","Stopped"
"42493","Male","Hispanic",2007,90,"Tresspass",15,46,10,0,9,0,0,8,0,0,187
"42494","Unknown","Hispanic",2007,90,"Tresspass",0,0,0,0,0,0,0,0,0,0,4
"42495","Female","Other",2007,90,"Tresspass",0,2,0,0,0,0,0,2,0,0,6
"42496","Male","Other",2007,90,"Tresspass",6,9,3,0,3,0,0,1,0,0,16
"42497","Unknown","Other",2007,90,"Tresspass",2,3,0,0,1,0,0,0,0,0,18
"42498","Female","White",2007,90,"Tresspass",0,0,0,0,0,0,0,0,0,0,2
"42499","Male","White",2007,90,"Tresspass",5,7,4,0,2,0,0,1,0,0,26
"42500","Female","Asian",2008,90,"Tresspass",0,0,0,0,0,0,0,0,0,0,4
"42501","Male","Asian",2008,90,"Tresspass",0,2,0,0,2,0,2,0,0,0,12
"42502","Female","Black",2008,90,"Tresspass",3,3,1,0,3,0,0,2,0,0,86
"42503","Male","Black",2008,90,"Tresspass",25,82,20,0,7,0,1,21,0,0,610
"42504","Unknown","Black",2008,90,"Tresspass",0,2,0,0,0,0,0,0,0,0,10
"42505","Female","Hispanic",2008,90,"Tresspass",3,8,1,0,5,0,0,2,0,0,91
"42506","Male","Hispanic",2008,90,"Tresspass",24,90,20,0,17,0,1,13,0,0,467
"42507","Unknown","Hispanic",2008,90,"Tresspass",0,1,0,0,0,0,0,0,0,0,4
"42508","Female","Native",2008,90,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42509","Male","Native",2008,90,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42510","Female","Other",2008,90,"Tresspass",0,0,0,0,0,0,0,0,0,0,5
"42511","Male","Other",2008,90,"Tresspass",1,2,2,0,1,0,0,1,0,0,21
"42512","Unknown","Other",2008,90,"Tresspass",0,6,0,0,1,0,0,2,0,0,43
"42513","Female","White",2008,90,"Tresspass",1,0,0,0,1,0,0,2,0,0,16
"42514","Male","White",2008,90,"Tresspass",2,8,3,0,1,0,0,2,0,0,80
"42515","Male","Asian",2009,90,"Tresspass",0,0,0,0,0,0,0,0,0,0,5
"42516","Female","Black",2009,90,"Tresspass",7,13,6,0,5,0,0,4,0,0,91
"42517","Male","Black",2009,90,"Tresspass",35,128,35,0,20,0,0,30,0,0,620
"42518","Unknown","Black",2009,90,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42519","Female","Hispanic",2009,90,"Tresspass",8,10,6,0,3,0,0,3,0,0,67
"42520","Male","Hispanic",2009,90,"Tresspass",44,101,38,1,24,1,0,29,0,0,464
"42521","Unknown","Hispanic",2009,90,"Tresspass",1,0,1,0,0,0,0,0,0,0,2
"42522","Male","Native",2009,90,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42523","Female","Other",2009,90,"Tresspass",1,0,1,0,0,0,0,0,0,0,6
"42524","Male","Other",2009,90,"Tresspass",2,3,0,0,0,0,0,0,0,0,7
"42525","Unknown","Other",2009,90,"Tresspass",1,4,1,0,2,0,0,1,0,0,10
"42526","Female","White",2009,90,"Tresspass",1,3,0,0,0,0,0,1,0,0,13
"42527","Male","White",2009,90,"Tresspass",3,10,5,0,2,0,0,2,0,0,60
"42528","Unknown","White",2009,90,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42529","Female","Asian",2010,90,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42530","Male","Asian",2010,90,"Tresspass",0,1,1,0,0,0,0,0,0,0,4
"42531","Female","Black",2010,90,"Tresspass",5,7,1,0,4,0,0,5,0,0,68
"42532","Male","Black",2010,90,"Tresspass",23,81,24,0,15,0,1,26,0,0,382
"42533","Unknown","Black",2010,90,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42534","Female","Hispanic",2010,90,"Tresspass",9,11,8,0,3,0,0,8,0,0,66
"42535","Male","Hispanic",2010,90,"Tresspass",21,81,18,0,11,0,0,21,0,0,352
"42536","Unknown","Hispanic",2010,90,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42537","Female","Other",2010,90,"Tresspass",0,1,0,0,1,0,0,0,0,0,4
"42538","Male","Other",2010,90,"Tresspass",0,2,0,0,0,0,0,1,0,0,11
"42539","Unknown","Other",2010,90,"Tresspass",1,4,2,0,1,0,0,1,0,0,11
"42540","Female","White",2010,90,"Tresspass",2,0,0,0,1,0,0,0,0,0,7
"42541","Male","White",2010,90,"Tresspass",8,15,7,0,3,0,0,1,0,0,38
"42542","Male","Asian",2011,90,"Tresspass",1,3,0,0,0,0,0,0,0,0,9
"42543","Female","Black",2011,90,"Tresspass",4,6,3,0,0,0,0,0,0,0,50
"42544","Male","Black",2011,90,"Tresspass",22,81,21,0,8,0,0,18,0,0,462
"42545","Female","Hispanic",2011,90,"Tresspass",9,10,6,0,3,0,0,1,0,0,63
"42546","Male","Hispanic",2011,90,"Tresspass",47,98,26,0,5,0,0,6,0,0,416
"42547","Male","Native",2011,90,"Tresspass",0,0,0,0,0,0,0,0,0,0,3
"42548","Female","Other",2011,90,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42549","Male","Other",2011,90,"Tresspass",1,1,1,0,0,0,0,0,0,0,2
"42550","Unknown","Other",2011,90,"Tresspass",0,1,0,0,0,0,0,0,0,0,3
"42551","Female","White",2011,90,"Tresspass",1,1,1,0,0,0,0,0,0,0,10
"42552","Male","White",2011,90,"Tresspass",3,7,4,0,2,0,0,3,0,0,44
"42553","Male","Asian",2012,90,"Tresspass",1,3,1,0,0,0,0,0,0,0,3
"42554","Female","Black",2012,90,"Tresspass",2,6,1,0,0,0,0,0,0,0,29
"42555","Male","Black",2012,90,"Tresspass",14,70,9,0,3,0,0,4,0,0,301
"42556","Female","Hispanic",2012,90,"Tresspass",2,5,2,0,0,0,0,0,0,0,30
"42557","Male","Hispanic",2012,90,"Tresspass",15,69,13,0,1,0,1,2,0,0,248
"42558","Unknown","Hispanic",2012,90,"Tresspass",1,1,0,0,0,0,0,0,0,0,1
"42559","Male","Native",2012,90,"Tresspass",0,0,0,0,0,0,0,0,0,0,2
"42560","Male","Other",2012,90,"Tresspass",1,1,0,0,0,0,0,0,0,0,4
"42561","Female","White",2012,90,"Tresspass",1,1,0,0,0,0,0,0,0,0,2
"42562","Male","White",2012,90,"Tresspass",3,9,1,0,1,0,0,3,0,0,32
"42563","Male","Asian",2013,90,"Tresspass",0,0,0,0,0,0,0,0,0,0,4
"42564","Female","Black",2013,90,"Tresspass",0,1,0,0,1,0,0,1,0,0,18
"42565","Male","Black",2013,90,"Tresspass",4,26,3,0,0,0,0,1,0,0,107
"42566","Female","Hispanic",2013,90,"Tresspass",2,2,2,0,0,0,0,0,0,0,16
"42567","Male","Hispanic",2013,90,"Tresspass",25,34,23,0,5,0,0,2,0,0,110
"42568","Unknown","Hispanic",2013,90,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42569","Male","Other",2013,90,"Tresspass",0,1,0,0,0,0,0,0,0,0,4
"42570","Unknown","Other",2013,90,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42571","Female","White",2013,90,"Tresspass",1,1,1,0,0,0,0,0,0,0,3
"42572","Male","White",2013,90,"Tresspass",0,1,0,0,0,0,0,0,0,0,3
"42573","Male","Asian",2014,90,"Tresspass",2,0,1,0,0,0,0,0,0,0,2
"42574","Female","Black",2014,90,"Tresspass",2,1,2,0,0,0,0,0,0,0,3
"42575","Male","Black",2014,90,"Tresspass",10,11,8,0,2,0,0,1,0,0,20
"42576","Female","Hispanic",2014,90,"Tresspass",4,3,3,0,0,0,0,0,0,0,5
"42577","Male","Hispanic",2014,90,"Tresspass",19,16,11,0,5,0,0,1,0,0,32
"42578","Male","Other",2014,90,"Tresspass",1,1,1,0,0,0,0,0,0,0,2
"42579","Unknown","Other",2014,90,"Tresspass",1,0,0,0,0,0,0,0,0,0,1
"42580","Male","White",2014,90,"Tresspass",2,1,2,0,0,0,0,0,0,0,2
"42581","Male","Black",2015,90,"Tresspass",0,1,0,0,0,0,0,1,0,0,4
"42582","Female","Hispanic",2015,90,"Tresspass",1,1,1,0,0,0,0,1,0,0,1
"42583","Male","Hispanic",2015,90,"Tresspass",2,4,1,0,0,0,0,2,0,0,7
"42584","Male","White",2015,90,"Tresspass",1,0,0,0,0,0,0,0,0,0,1
"42585","Male","Black",2016,90,"Tresspass",2,2,0,0,4,0,1,1,0,0,4
"42586","Female","Hispanic",2016,90,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42587","Male","Hispanic",2016,90,"Tresspass",6,7,5,0,1,0,0,2,0,0,11
"42588","Male","White",2016,90,"Tresspass",1,2,1,0,0,0,0,0,0,0,3
"42589","Male","Black",2017,90,"Tresspass",1,1,1,0,1,0,0,0,0,2,3
"42590","Female","Hispanic",2017,90,"Tresspass",2,1,2,0,0,0,0,1,0,2,2
"42591","Male","Hispanic",2017,90,"Tresspass",6,4,5,0,0,0,0,1,0,10,11
"42592","Male","Black",2018,90,"Tresspass",4,1,3,0,1,0,0,0,0,5,6
"42593","Male","Hispanic",2018,90,"Tresspass",0,0,0,0,0,0,0,0,0,2,2
"42594","Male","Asian",2005,94,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42595","Female","Black",2005,94,"Tresspass",0,0,0,0,0,0,0,0,0,0,4
"42596","Male","Black",2005,94,"Tresspass",1,6,1,0,0,0,0,1,0,0,32
"42597","Male","Hispanic",2005,94,"Tresspass",4,5,2,0,0,0,0,0,0,0,27
"42598","Male","Native",2005,94,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42599","Male","Other",2005,94,"Tresspass",0,0,0,0,0,0,0,0,0,0,2
"42600","Unknown","Other",2005,94,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42601","Female","White",2005,94,"Tresspass",0,0,0,0,0,0,0,0,0,0,2
"42602","Male","White",2005,94,"Tresspass",2,3,0,0,0,0,1,0,0,0,36
"42603","Female","Asian",2006,94,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42604","Male","Asian",2006,94,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42605","Female","Black",2006,94,"Tresspass",0,0,0,0,0,0,0,0,0,0,3
"42606","Male","Black",2006,94,"Tresspass",1,3,1,0,0,0,0,1,0,0,19
"42607","Female","Hispanic",2006,94,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42608","Male","Hispanic",2006,94,"Tresspass",0,3,0,0,0,0,0,2,0,0,16
"42609","Female","White",2006,94,"Tresspass",0,0,0,0,0,0,0,0,0,0,11
"42610","Male","White",2006,94,"Tresspass",0,0,0,0,0,0,0,0,0,0,37
"42611","Female","Black",2007,94,"Tresspass",0,0,0,0,0,0,0,0,0,0,2
"42612","Male","Black",2007,94,"Tresspass",0,8,0,0,0,0,0,2,0,0,25
"42613","Male","Hispanic",2007,94,"Tresspass",2,6,0,0,0,0,0,0,0,0,23
"42614","Female","White",2007,94,"Tresspass",0,1,0,0,0,0,0,2,0,0,8
"42615","Male","White",2007,94,"Tresspass",0,6,0,0,0,0,0,4,0,0,23
"42616","Female","Black",2008,94,"Tresspass",0,1,0,0,0,0,0,0,0,0,5
"42617","Male","Black",2008,94,"Tresspass",0,6,0,0,0,0,0,0,0,0,34
"42618","Female","Hispanic",2008,94,"Tresspass",0,0,0,0,0,0,0,0,0,0,3
"42619","Male","Hispanic",2008,94,"Tresspass",1,6,1,0,0,0,0,0,0,0,26
"42620","Female","Other",2008,94,"Tresspass",1,1,0,0,0,0,0,0,0,0,1
"42621","Male","Other",2008,94,"Tresspass",1,1,0,0,0,0,0,0,0,0,1
"42622","Female","White",2008,94,"Tresspass",0,1,0,0,0,0,0,1,0,0,10
"42623","Male","White",2008,94,"Tresspass",1,3,0,0,0,0,0,2,0,0,21
"42624","Female","Black",2009,94,"Tresspass",0,1,0,0,0,0,0,0,0,0,1
"42625","Male","Black",2009,94,"Tresspass",1,5,2,0,1,0,0,0,0,0,10
"42626","Female","Hispanic",2009,94,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42627","Male","Hispanic",2009,94,"Tresspass",2,6,1,0,0,0,0,0,0,0,16
"42628","Female","White",2009,94,"Tresspass",0,1,0,0,0,0,0,0,0,0,2
"42629","Male","White",2009,94,"Tresspass",6,7,1,0,1,0,0,1,0,0,25
"42630","Male","Asian",2010,94,"Tresspass",0,0,0,0,0,0,0,0,0,0,2
"42631","Male","Black",2010,94,"Tresspass",0,2,0,0,0,0,0,0,0,0,13
"42632","Female","Hispanic",2010,94,"Tresspass",0,0,0,0,0,0,0,0,0,0,2
"42633","Male","Hispanic",2010,94,"Tresspass",1,1,1,0,0,0,0,0,0,0,16
"42634","Female","White",2010,94,"Tresspass",1,2,1,0,0,0,0,0,0,0,4
"42635","Male","White",2010,94,"Tresspass",1,2,1,0,1,0,0,1,0,0,22
"42636","Female","Asian",2011,94,"Tresspass",0,0,0,0,0,0,0,0,0,0,2
"42637","Male","Asian",2011,94,"Tresspass",0,2,0,0,0,0,0,1,0,0,2
"42638","Female","Black",2011,94,"Tresspass",0,0,0,0,0,0,0,0,0,0,4
"42639","Male","Black",2011,94,"Tresspass",1,3,1,0,0,0,0,1,0,0,18
"42640","Female","Hispanic",2011,94,"Tresspass",0,0,0,0,0,0,0,0,0,0,5
"42641","Male","Hispanic",2011,94,"Tresspass",2,5,3,0,0,0,0,0,0,0,22
"42642","Male","Other",2011,94,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42643","Female","White",2011,94,"Tresspass",0,0,0,0,0,0,0,0,0,0,13
"42644","Male","White",2011,94,"Tresspass",1,5,1,0,0,0,0,1,0,0,24
"42645","Male","Asian",2012,94,"Tresspass",0,1,0,0,0,0,0,0,0,0,1
"42646","Female","Black",2012,94,"Tresspass",1,1,1,0,0,0,0,1,0,0,2
"42647","Male","Black",2012,94,"Tresspass",2,8,2,0,1,0,0,0,0,0,23
"42648","Female","Hispanic",2012,94,"Tresspass",0,0,0,0,0,0,0,0,0,0,2
"42649","Male","Hispanic",2012,94,"Tresspass",1,8,1,0,0,0,0,0,0,0,18
"42650","Female","White",2012,94,"Tresspass",0,2,0,0,0,0,0,0,0,0,11
"42651","Male","White",2012,94,"Tresspass",6,13,3,0,1,0,0,2,0,0,38
"42652","Male","Black",2013,94,"Tresspass",0,0,0,0,0,0,0,0,0,0,6
"42653","Male","Hispanic",2013,94,"Tresspass",0,1,0,0,0,0,0,0,0,0,4
"42654","Female","White",2013,94,"Tresspass",0,0,0,0,0,0,0,0,0,0,3
"42655","Male","White",2013,94,"Tresspass",0,2,1,0,0,0,0,1,0,0,5
"42656","Female","Black",2014,94,"Tresspass",0,1,0,0,0,0,0,0,0,0,1
"42657","Male","White",2014,94,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42658","Male","Hispanic",2015,94,"Tresspass",1,0,0,0,0,0,0,0,0,0,1
"42659","Male","White",2015,94,"Tresspass",1,0,0,0,0,0,0,0,0,0,1
"42660","Female","Black",2016,94,"Tresspass",0,1,0,0,1,0,0,0,0,0,1
"42661","Male","Other",2016,94,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42662","Male","White",2016,94,"Tresspass",0,1,0,0,1,0,0,0,0,0,4
"42663","Female","Black",2017,94,"Tresspass",1,0,1,0,0,0,0,0,0,1,1
"42664","Male","Black",2017,94,"Tresspass",3,1,3,0,0,0,0,0,0,3,3
"42665","Male","Hispanic",2017,94,"Tresspass",3,0,3,0,0,0,0,0,0,5,5
"42666","Female","White",2017,94,"Tresspass",1,1,1,0,0,0,0,0,0,1,1
"42667","Male","White",2017,94,"Tresspass",3,1,3,0,0,0,0,0,0,3,3
"42668","Female","Black",2018,94,"Tresspass",1,0,0,0,0,0,0,0,0,1,1
"42669","Male","Black",2018,94,"Tresspass",1,0,1,0,0,0,0,1,0,1,2
"42670","Female","Hispanic",2018,94,"Tresspass",2,0,0,0,1,0,0,0,0,2,2
"42671","Female","White",2018,94,"Tresspass",2,1,2,0,1,0,0,0,0,2,2
"42672","Male","Black",2005,100,"Tresspass",0,1,0,0,0,0,0,0,0,0,1
"42673","Male","Asian",2006,100,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42674","Female","Black",2006,100,"Tresspass",2,4,3,0,1,0,0,4,0,0,13
"42675","Male","Black",2006,100,"Tresspass",23,55,33,0,32,1,0,48,0,0,111
"42676","Female","Hispanic",2006,100,"Tresspass",1,2,0,0,1,0,0,2,0,0,5
"42677","Male","Hispanic",2006,100,"Tresspass",4,7,3,0,2,0,0,4,0,0,21
"42678","Female","White",2006,100,"Tresspass",1,2,0,0,1,0,0,0,0,0,4
"42679","Male","White",2006,100,"Tresspass",6,14,3,0,6,0,0,14,0,0,25
"42680","Male","Asian",2007,100,"Tresspass",0,0,0,0,0,0,0,0,0,0,3
"42681","Female","Black",2007,100,"Tresspass",8,17,12,0,6,0,0,16,0,0,38
"42682","Male","Black",2007,100,"Tresspass",25,70,38,1,21,0,1,57,0,0,243
"42683","Female","Hispanic",2007,100,"Tresspass",0,3,1,0,0,0,0,2,0,0,12
"42684","Male","Hispanic",2007,100,"Tresspass",2,16,6,0,2,0,0,14,0,0,75
"42685","Female","White",2007,100,"Tresspass",1,3,1,0,1,0,0,1,0,0,9
"42686","Male","White",2007,100,"Tresspass",2,8,2,0,2,0,0,5,0,0,54
"42687","Female","Black",2008,100,"Tresspass",14,22,13,0,14,0,0,21,0,0,31
"42688","Male","Black",2008,100,"Tresspass",42,107,55,0,41,0,0,94,0,0,181
"42689","Female","Hispanic",2008,100,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42690","Male","Hispanic",2008,100,"Tresspass",5,19,7,0,5,0,0,12,0,0,41
"42691","Female","Other",2008,100,"Tresspass",0,1,0,0,0,0,0,1,0,0,1
"42692","Female","White",2008,100,"Tresspass",1,1,1,0,1,0,0,1,0,0,15
"42693","Male","White",2008,100,"Tresspass",2,5,5,0,3,0,1,4,0,0,43
"42694","Male","Asian",2009,100,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42695","Female","Black",2009,100,"Tresspass",9,15,7,0,9,0,0,15,0,0,26
"42696","Male","Black",2009,100,"Tresspass",56,149,62,0,56,0,0,128,0,0,241
"42697","Female","Hispanic",2009,100,"Tresspass",5,10,4,0,4,0,0,8,0,0,16
"42698","Male","Hispanic",2009,100,"Tresspass",4,17,9,0,5,0,0,15,0,0,42
"42699","Female","Other",2009,100,"Tresspass",1,1,1,0,1,0,0,1,0,0,1
"42700","Female","White",2009,100,"Tresspass",1,2,0,0,1,0,0,1,0,0,5
"42701","Male","White",2009,100,"Tresspass",5,7,6,0,5,0,0,8,0,0,22
"42702","Male","Asian",2010,100,"Tresspass",0,0,0,0,0,0,0,0,0,0,2
"42703","Female","Black",2010,100,"Tresspass",8,9,5,0,7,0,0,8,0,0,24
"42704","Male","Black",2010,100,"Tresspass",38,74,34,0,31,0,1,64,0,0,158
"42705","Female","Hispanic",2010,100,"Tresspass",0,0,0,0,0,0,0,0,0,0,3
"42706","Male","Hispanic",2010,100,"Tresspass",4,11,5,0,4,0,0,8,0,0,39
"42707","Male","Native",2010,100,"Tresspass",0,0,0,0,0,0,0,0,0,0,2
"42708","Female","White",2010,100,"Tresspass",0,0,0,0,0,0,0,0,0,0,2
"42709","Male","White",2010,100,"Tresspass",1,4,1,0,0,0,0,2,0,0,26
"42710","Female","Asian",2011,100,"Tresspass",0,0,0,0,0,0,0,0,0,0,2
"42711","Male","Asian",2011,100,"Tresspass",0,0,0,0,0,0,0,0,0,0,3
"42712","Female","Black",2011,100,"Tresspass",9,8,8,0,9,0,0,11,0,0,25
"42713","Male","Black",2011,100,"Tresspass",46,88,43,0,36,0,0,62,0,0,250
"42714","Female","Hispanic",2011,100,"Tresspass",0,0,0,0,0,0,0,0,0,0,6
"42715","Male","Hispanic",2011,100,"Tresspass",7,15,8,0,6,0,0,10,0,0,49
"42716","Male","Native",2011,100,"Tresspass",1,2,1,0,0,0,0,0,0,0,4
"42717","Male","White",2011,100,"Tresspass",3,13,3,0,3,0,0,7,0,0,56
"42718","Male","Asian",2012,100,"Tresspass",2,1,1,0,0,0,0,0,0,0,7
"42719","Female","Black",2012,100,"Tresspass",5,7,5,0,2,0,0,1,0,0,16
"42720","Male","Black",2012,100,"Tresspass",30,47,24,0,20,0,0,26,0,0,178
"42721","Female","Hispanic",2012,100,"Tresspass",1,0,1,0,1,0,0,1,0,0,3
"42722","Male","Hispanic",2012,100,"Tresspass",0,3,0,0,0,0,0,1,0,0,19
"42723","Female","White",2012,100,"Tresspass",0,1,0,0,0,0,0,0,0,0,9
"42724","Male","White",2012,100,"Tresspass",3,7,2,0,1,0,0,2,0,0,26
"42725","Male","Black",2013,100,"Tresspass",5,8,5,0,4,0,0,3,0,0,43
"42726","Female","Hispanic",2013,100,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42727","Male","Hispanic",2013,100,"Tresspass",0,1,0,0,0,0,0,0,0,0,10
"42728","Male","White",2013,100,"Tresspass",0,0,0,0,0,0,0,0,0,0,4
"42729","Male","Black",2014,100,"Tresspass",1,3,0,0,1,0,0,1,0,0,3
"42730","Male","Black",2015,100,"Tresspass",0,6,0,0,0,0,0,0,0,0,6
"42731","Female","Hispanic",2015,100,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42732","Female","Other",2015,100,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42733","Male","Black",2016,100,"Tresspass",1,0,0,0,0,0,0,0,0,0,1
"42734","Male","Black",2017,100,"Tresspass",2,2,2,0,0,0,0,0,0,3,3
"42735","Male","Asian",2018,100,"Tresspass",0,0,0,0,0,0,0,0,0,1,1
"42736","Female","Black",2005,101,"Tresspass",0,0,0,0,0,0,0,1,0,0,8
"42737","Male","Black",2005,101,"Tresspass",4,32,4,0,4,0,0,10,0,0,121
"42738","Male","Hispanic",2005,101,"Tresspass",0,0,0,0,0,0,0,2,0,0,8
"42739","Male","Other",2005,101,"Tresspass",0,1,0,0,0,0,0,1,0,0,1
"42740","Unknown","Other",2005,101,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42741","Male","White",2005,101,"Tresspass",0,0,0,0,0,0,0,0,0,0,2
"42742","Male","Asian",2006,101,"Tresspass",0,0,0,0,0,0,0,0,0,0,5
"42743","Female","Black",2006,101,"Tresspass",5,10,4,0,3,0,0,9,0,0,110
"42744","Male","Black",2006,101,"Tresspass",81,318,49,2,39,0,1,164,0,0,1853
"42745","Unknown","Black",2006,101,"Tresspass",2,3,1,0,1,0,0,1,0,0,20
"42746","Female","Hispanic",2006,101,"Tresspass",2,2,0,0,2,0,0,1,0,0,15
"42747","Male","Hispanic",2006,101,"Tresspass",4,40,3,0,3,0,0,17,0,0,209
"42748","Male","Native",2006,101,"Tresspass",0,0,0,0,0,0,0,0,0,0,2
"42749","Female","Other",2006,101,"Tresspass",0,0,0,0,0,0,0,0,0,0,5
"42750","Male","Other",2006,101,"Tresspass",0,3,0,0,0,0,0,2,0,0,36
"42751","Unknown","Other",2006,101,"Tresspass",1,14,1,0,0,0,0,9,0,0,40
"42752","Female","White",2006,101,"Tresspass",3,3,0,0,1,0,0,1,0,0,9
"42753","Male","White",2006,101,"Tresspass",5,15,0,0,1,0,0,8,0,0,40
"42754","Male","Asian",2007,101,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42755","Female","Black",2007,101,"Tresspass",1,11,2,0,2,0,0,9,0,0,97
"42756","Male","Black",2007,101,"Tresspass",68,357,55,1,34,0,0,139,0,0,1663
"42757","Unknown","Black",2007,101,"Tresspass",0,0,0,0,0,0,0,0,0,0,10
"42758","Female","Hispanic",2007,101,"Tresspass",0,0,0,0,0,0,0,1,0,0,15
"42759","Male","Hispanic",2007,101,"Tresspass",3,33,5,0,3,0,0,16,0,0,172
"42760","Male","Native",2007,101,"Tresspass",0,0,0,0,0,0,0,0,0,0,2
"42761","Female","Other",2007,101,"Tresspass",0,0,0,0,0,0,0,0,0,0,3
"42762","Male","Other",2007,101,"Tresspass",1,6,0,0,0,0,0,2,0,0,20
"42763","Unknown","Other",2007,101,"Tresspass",0,1,0,0,0,0,0,0,0,0,10
"42764","Female","White",2007,101,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42765","Male","White",2007,101,"Tresspass",1,12,2,0,1,0,0,4,0,0,25
"42766","Female","Asian",2008,101,"Tresspass",0,1,0,0,0,0,0,0,0,0,5
"42767","Male","Asian",2008,101,"Tresspass",0,5,0,0,0,0,0,2,0,0,23
"42768","Female","Black",2008,101,"Tresspass",3,11,2,0,1,0,0,4,0,0,82
"42769","Male","Black",2008,101,"Tresspass",180,486,107,1,76,0,1,160,0,0,1670
"42770","Unknown","Black",2008,101,"Tresspass",0,1,1,0,0,0,0,0,0,0,1
"42771","Female","Hispanic",2008,101,"Tresspass",0,1,0,0,0,0,0,1,0,0,11
"42772","Male","Hispanic",2008,101,"Tresspass",14,34,13,0,6,0,0,17,0,0,108
"42773","Unknown","Hispanic",2008,101,"Tresspass",1,1,0,0,0,0,0,1,0,0,1
"42774","Male","Native",2008,101,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42775","Male","Other",2008,101,"Tresspass",1,1,1,0,1,0,0,0,0,0,5
"42776","Male","White",2008,101,"Tresspass",1,0,0,0,0,0,0,2,0,0,8
"42777","Female","Asian",2009,101,"Tresspass",0,0,0,0,0,0,0,0,0,0,2
"42778","Male","Asian",2009,101,"Tresspass",0,1,0,0,0,0,0,0,0,0,2
"42779","Female","Black",2009,101,"Tresspass",9,10,1,0,3,0,0,4,0,0,72
"42780","Male","Black",2009,101,"Tresspass",223,519,108,1,116,0,2,204,0,0,1861
"42781","Female","Hispanic",2009,101,"Tresspass",1,0,1,0,1,0,0,0,0,0,9
"42782","Male","Hispanic",2009,101,"Tresspass",7,22,2,0,0,0,0,11,0,0,105
"42783","Male","Native",2009,101,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42784","Female","Other",2009,101,"Tresspass",1,0,0,0,0,0,0,0,0,0,4
"42785","Male","Other",2009,101,"Tresspass",5,11,3,0,4,0,0,5,0,0,46
"42786","Unknown","Other",2009,101,"Tresspass",0,0,0,0,0,0,0,0,0,0,2
"42787","Male","White",2009,101,"Tresspass",0,2,0,0,0,0,0,0,0,0,14
"42788","Male","Asian",2010,101,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42789","Female","Black",2010,101,"Tresspass",2,5,1,0,0,0,0,3,0,0,31
"42790","Male","Black",2010,101,"Tresspass",177,285,108,1,81,0,0,129,0,0,1124
"42791","Unknown","Black",2010,101,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42792","Female","Hispanic",2010,101,"Tresspass",1,2,0,0,1,0,0,2,0,0,6
"42793","Male","Hispanic",2010,101,"Tresspass",8,24,7,0,5,0,1,12,0,0,64
"42794","Unknown","Hispanic",2010,101,"Tresspass",0,0,0,0,0,0,0,0,0,0,1
"42795","Male","Other",2010,101,"Tresspass",5,3,2,0,2,0,0,4,0,0,29
"42796","Unknown","Other",2010,101,"Tresspass",0,1,0,0,0,0,0,1,0,0,7
"42797","Female","White",2010,101,"Tresspass",1,1,1,0,0,0,0,0,0,0,1
"42798","Male","White",2010,101,"Tresspass",3,4,2,0,2,0,0,2,0,0,11
"42799","Female","Asian",2011,101,"Tresspass",0,0,0,0,0,0,0,0,0,0,3
"42800","Male","Asian",2011,101,"Tresspass",2,3,0,0,0,0,0,2,0,0,7
"42801","Female","Black",2011,101,"Tresspass",1,5,1,0,0,0,0,2,0,0,35
"42802","Male","Black",2011,101,"Tresspass",80,234,64,0,34,0,1,75,0,0,871
